image_path,label,label_name
data\numerals\n_0\18527.png,0,n_0
data\numerals\n_0\18528.png,0,n_0
data\numerals\n_0\18529.png,0,n_0
data\numerals\n_0\18530.png,0,n_0
data\numerals\n_0\18531.png,0,n_0
data\numerals\n_0\18532.png,0,n_0
data\numerals\n_0\18533.png,0,n_0
data\numerals\n_0\18534.png,0,n_0
data\numerals\n_0\18535.png,0,n_0
data\numerals\n_0\18536.png,0,n_0
data\numerals\n_0\18537.png,0,n_0
data\numerals\n_0\18538.png,0,n_0
data\numerals\n_0\18539.png,0,n_0
data\numerals\n_0\18540.png,0,n_0
data\numerals\n_0\18541.png,0,n_0
data\numerals\n_0\18543.png,0,n_0
data\numerals\n_0\18544.png,0,n_0
data\numerals\n_0\18545.png,0,n_0
data\numerals\n_0\18546.png,0,n_0
data\numerals\n_0\18547.png,0,n_0
data\numerals\n_0\18548.png,0,n_0
data\numerals\n_0\18549.png,0,n_0
data\numerals\n_0\18550.png,0,n_0
data\numerals\n_0\18551.png,0,n_0
data\numerals\n_0\18552.png,0,n_0
data\numerals\n_0\18553.png,0,n_0
data\numerals\n_0\18554.png,0,n_0
data\numerals\n_0\22751.png,0,n_0
data\numerals\n_0\22752.png,0,n_0
data\numerals\n_0\22753.png,0,n_0
data\numerals\n_0\22754.png,0,n_0
data\numerals\n_0\22755.png,0,n_0
data\numerals\n_0\22756.png,0,n_0
data\numerals\n_0\22757.png,0,n_0
data\numerals\n_0\22758.png,0,n_0
data\numerals\n_0\22759.png,0,n_0
data\numerals\n_0\22760.png,0,n_0
data\numerals\n_0\22761.png,0,n_0
data\numerals\n_0\22762.png,0,n_0
data\numerals\n_0\22763.png,0,n_0
data\numerals\n_0\22764.png,0,n_0
data\numerals\n_0\28799.png,0,n_0
data\numerals\n_0\28800.png,0,n_0
data\numerals\n_0\28801.png,0,n_0
data\numerals\n_0\28802.png,0,n_0
data\numerals\n_0\28803.png,0,n_0
data\numerals\n_0\28804.png,0,n_0
data\numerals\n_0\28805.png,0,n_0
data\numerals\n_0\28806.png,0,n_0
data\numerals\n_0\28807.png,0,n_0
data\numerals\n_0\28808.png,0,n_0
data\numerals\n_0\28809.png,0,n_0
data\numerals\n_0\28810.png,0,n_0
data\numerals\n_0\28811.png,0,n_0
data\numerals\n_0\28812.png,0,n_0
data\numerals\n_0\28813.png,0,n_0
data\numerals\n_0\28814.png,0,n_0
data\numerals\n_0\28815.png,0,n_0
data\numerals\n_0\28816.png,0,n_0
data\numerals\n_0\28817.png,0,n_0
data\numerals\n_0\28818.png,0,n_0
data\numerals\n_0\28819.png,0,n_0
data\numerals\n_0\28820.png,0,n_0
data\numerals\n_0\28821.png,0,n_0
data\numerals\n_0\28822.png,0,n_0
data\numerals\n_0\28823.png,0,n_0
data\numerals\n_0\28824.png,0,n_0
data\numerals\n_0\28825.png,0,n_0
data\numerals\n_0\28826.png,0,n_0
data\numerals\n_0\28827.png,0,n_0
data\numerals\n_0\28828.png,0,n_0
data\numerals\n_0\28829.png,0,n_0
data\numerals\n_0\28830.png,0,n_0
data\numerals\n_0\28831.png,0,n_0
data\numerals\n_0\28832.png,0,n_0
data\numerals\n_0\28833.png,0,n_0
data\numerals\n_0\28834.png,0,n_0
data\numerals\n_0\28835.png,0,n_0
data\numerals\n_0\28836.png,0,n_0
data\numerals\n_0\28837.png,0,n_0
data\numerals\n_0\28838.png,0,n_0
data\numerals\n_0\28839.png,0,n_0
data\numerals\n_0\28840.png,0,n_0
data\numerals\n_0\28841.png,0,n_0
data\numerals\n_0\28842.png,0,n_0
data\numerals\n_0\28843.png,0,n_0
data\numerals\n_0\28844.png,0,n_0
data\numerals\n_0\28845.png,0,n_0
data\numerals\n_0\28846.png,0,n_0
data\numerals\n_0\28847.png,0,n_0
data\numerals\n_0\28848.png,0,n_0
data\numerals\n_0\28849.png,0,n_0
data\numerals\n_0\28850.png,0,n_0
data\numerals\n_0\28851.png,0,n_0
data\numerals\n_0\28852.png,0,n_0
data\numerals\n_0\28853.png,0,n_0
data\numerals\n_0\28854.png,0,n_0
data\numerals\n_0\28855.png,0,n_0
data\numerals\n_0\28856.png,0,n_0
data\numerals\n_0\28857.png,0,n_0
data\numerals\n_0\28858.png,0,n_0
data\numerals\n_0\28859.png,0,n_0
data\numerals\n_0\28860.png,0,n_0
data\numerals\n_0\28861.png,0,n_0
data\numerals\n_0\28862.png,0,n_0
data\numerals\n_0\28863.png,0,n_0
data\numerals\n_0\28864.png,0,n_0
data\numerals\n_0\28865.png,0,n_0
data\numerals\n_0\28866.png,0,n_0
data\numerals\n_0\28867.png,0,n_0
data\numerals\n_0\28868.png,0,n_0
data\numerals\n_0\28869.png,0,n_0
data\numerals\n_0\28870.png,0,n_0
data\numerals\n_0\28871.png,0,n_0
data\numerals\n_0\28872.png,0,n_0
data\numerals\n_0\28873.png,0,n_0
data\numerals\n_0\28874.png,0,n_0
data\numerals\n_0\28875.png,0,n_0
data\numerals\n_0\28876.png,0,n_0
data\numerals\n_0\28877.png,0,n_0
data\numerals\n_0\28878.png,0,n_0
data\numerals\n_0\28879.png,0,n_0
data\numerals\n_0\28880.png,0,n_0
data\numerals\n_0\28881.png,0,n_0
data\numerals\n_0\28882.png,0,n_0
data\numerals\n_0\28883.png,0,n_0
data\numerals\n_0\28884.png,0,n_0
data\numerals\n_0\28885.png,0,n_0
data\numerals\n_0\28886.png,0,n_0
data\numerals\n_0\28887.png,0,n_0
data\numerals\n_0\28888.png,0,n_0
data\numerals\n_0\28889.png,0,n_0
data\numerals\n_0\28890.png,0,n_0
data\numerals\n_0\28891.png,0,n_0
data\numerals\n_0\28892.png,0,n_0
data\numerals\n_0\28893.png,0,n_0
data\numerals\n_0\28894.png,0,n_0
data\numerals\n_0\28895.png,0,n_0
data\numerals\n_0\28896.png,0,n_0
data\numerals\n_0\28897.png,0,n_0
data\numerals\n_0\28898.png,0,n_0
data\numerals\n_0\28899.png,0,n_0
data\numerals\n_0\28900.png,0,n_0
data\numerals\n_0\28901.png,0,n_0
data\numerals\n_0\28902.png,0,n_0
data\numerals\n_0\28903.png,0,n_0
data\numerals\n_0\28904.png,0,n_0
data\numerals\n_0\28905.png,0,n_0
data\numerals\n_0\28906.png,0,n_0
data\numerals\n_0\28907.png,0,n_0
data\numerals\n_0\28908.png,0,n_0
data\numerals\n_0\28909.png,0,n_0
data\numerals\n_0\28910.png,0,n_0
data\numerals\n_0\28911.png,0,n_0
data\numerals\n_0\28912.png,0,n_0
data\numerals\n_0\28913.png,0,n_0
data\numerals\n_0\28914.png,0,n_0
data\numerals\n_0\28915.png,0,n_0
data\numerals\n_0\28916.png,0,n_0
data\numerals\n_0\28917.png,0,n_0
data\numerals\n_0\28918.png,0,n_0
data\numerals\n_0\28919.png,0,n_0
data\numerals\n_0\28920.png,0,n_0
data\numerals\n_0\28921.png,0,n_0
data\numerals\n_0\28922.png,0,n_0
data\numerals\n_0\28923.png,0,n_0
data\numerals\n_0\28924.png,0,n_0
data\numerals\n_0\28925.png,0,n_0
data\numerals\n_0\28926.png,0,n_0
data\numerals\n_0\28927.png,0,n_0
data\numerals\n_0\28928.png,0,n_0
data\numerals\n_0\28929.png,0,n_0
data\numerals\n_0\28930.png,0,n_0
data\numerals\n_0\28931.png,0,n_0
data\numerals\n_0\28932.png,0,n_0
data\numerals\n_0\28933.png,0,n_0
data\numerals\n_0\28934.png,0,n_0
data\numerals\n_0\28935.png,0,n_0
data\numerals\n_0\28936.png,0,n_0
data\numerals\n_0\28937.png,0,n_0
data\numerals\n_0\28938.png,0,n_0
data\numerals\n_0\28939.png,0,n_0
data\numerals\n_0\28940.png,0,n_0
data\numerals\n_0\28941.png,0,n_0
data\numerals\n_0\28942.png,0,n_0
data\numerals\n_0\28943.png,0,n_0
data\numerals\n_0\28944.png,0,n_0
data\numerals\n_0\28945.png,0,n_0
data\numerals\n_0\28946.png,0,n_0
data\numerals\n_0\28947.png,0,n_0
data\numerals\n_0\28948.png,0,n_0
data\numerals\n_0\28949.png,0,n_0
data\numerals\n_0\28950.png,0,n_0
data\numerals\n_0\28951.png,0,n_0
data\numerals\n_0\28952.png,0,n_0
data\numerals\n_0\28953.png,0,n_0
data\numerals\n_0\28954.png,0,n_0
data\numerals\n_0\28955.png,0,n_0
data\numerals\n_0\28956.png,0,n_0
data\numerals\n_0\28957.png,0,n_0
data\numerals\n_0\28958.png,0,n_0
data\numerals\n_0\39308.png,0,n_0
data\numerals\n_0\39309.png,0,n_0
data\numerals\n_0\39310.png,0,n_0
data\numerals\n_0\39311.png,0,n_0
data\numerals\n_0\39312.png,0,n_0
data\numerals\n_0\39313.png,0,n_0
data\numerals\n_0\39314.png,0,n_0
data\numerals\n_0\39315.png,0,n_0
data\numerals\n_0\39316.png,0,n_0
data\numerals\n_0\39317.png,0,n_0
data\numerals\n_0\39318.png,0,n_0
data\numerals\n_0\39319.png,0,n_0
data\numerals\n_0\39320.png,0,n_0
data\numerals\n_0\39321.png,0,n_0
data\numerals\n_0\39322.png,0,n_0
data\numerals\n_0\39323.png,0,n_0
data\numerals\n_0\39324.png,0,n_0
data\numerals\n_0\39325.png,0,n_0
data\numerals\n_0\39326.png,0,n_0
data\numerals\n_0\39327.png,0,n_0
data\numerals\n_0\39328.png,0,n_0
data\numerals\n_0\39329.png,0,n_0
data\numerals\n_0\39330.png,0,n_0
data\numerals\n_0\39331.png,0,n_0
data\numerals\n_0\39332.png,0,n_0
data\numerals\n_0\39333.png,0,n_0
data\numerals\n_0\39334.png,0,n_0
data\numerals\n_0\39335.png,0,n_0
data\numerals\n_0\39336.png,0,n_0
data\numerals\n_0\39337.png,0,n_0
data\numerals\n_0\39338.png,0,n_0
data\numerals\n_0\39339.png,0,n_0
data\numerals\n_0\39340.png,0,n_0
data\numerals\n_0\39341.png,0,n_0
data\numerals\n_0\39342.png,0,n_0
data\numerals\n_0\39343.png,0,n_0
data\numerals\n_0\39344.png,0,n_0
data\numerals\n_0\39345.png,0,n_0
data\numerals\n_0\39346.png,0,n_0
data\numerals\n_0\39347.png,0,n_0
data\numerals\n_0\39348.png,0,n_0
data\numerals\n_0\39349.png,0,n_0
data\numerals\n_0\39350.png,0,n_0
data\numerals\n_0\39351.png,0,n_0
data\numerals\n_0\39352.png,0,n_0
data\numerals\n_0\39353.png,0,n_0
data\numerals\n_0\39354.png,0,n_0
data\numerals\n_0\39355.png,0,n_0
data\numerals\n_0\39356.png,0,n_0
data\numerals\n_0\39357.png,0,n_0
data\numerals\n_0\39358.png,0,n_0
data\numerals\n_0\39359.png,0,n_0
data\numerals\n_0\39360.png,0,n_0
data\numerals\n_0\39361.png,0,n_0
data\numerals\n_0\39362.png,0,n_0
data\numerals\n_0\39363.png,0,n_0
data\numerals\n_0\39364.png,0,n_0
data\numerals\n_0\39365.png,0,n_0
data\numerals\n_0\39366.png,0,n_0
data\numerals\n_0\39367.png,0,n_0
data\numerals\n_0\39368.png,0,n_0
data\numerals\n_0\39369.png,0,n_0
data\numerals\n_0\39370.png,0,n_0
data\numerals\n_0\39371.png,0,n_0
data\numerals\n_0\39372.png,0,n_0
data\numerals\n_0\39373.png,0,n_0
data\numerals\n_0\39374.png,0,n_0
data\numerals\n_0\39375.png,0,n_0
data\numerals\n_0\39376.png,0,n_0
data\numerals\n_0\39377.png,0,n_0
data\numerals\n_0\39378.png,0,n_0
data\numerals\n_0\39379.png,0,n_0
data\numerals\n_0\39380.png,0,n_0
data\numerals\n_0\39381.png,0,n_0
data\numerals\n_0\39382.png,0,n_0
data\numerals\n_0\39383.png,0,n_0
data\numerals\n_0\39384.png,0,n_0
data\numerals\n_0\39385.png,0,n_0
data\numerals\n_0\39386.png,0,n_0
data\numerals\n_0\39387.png,0,n_0
data\numerals\n_0\39388.png,0,n_0
data\numerals\n_0\39389.png,0,n_0
data\numerals\n_0\39390.png,0,n_0
data\numerals\n_0\39391.png,0,n_0
data\numerals\n_0\39392.png,0,n_0
data\numerals\n_0\39393.png,0,n_0
data\numerals\n_0\39394.png,0,n_0
data\numerals\n_0\39395.png,0,n_0
data\numerals\n_0\39396.png,0,n_0
data\numerals\n_0\39397.png,0,n_0
data\numerals\n_0\39398.png,0,n_0
data\numerals\n_0\39399.png,0,n_0
data\numerals\n_0\39400.png,0,n_0
data\numerals\n_0\39401.png,0,n_0
data\numerals\n_0\39402.png,0,n_0
data\numerals\n_0\39403.png,0,n_0
data\numerals\n_0\39404.png,0,n_0
data\numerals\n_0\39405.png,0,n_0
data\numerals\n_0\39406.png,0,n_0
data\numerals\n_0\39407.png,0,n_0
data\numerals\n_0\39408.png,0,n_0
data\numerals\n_0\39409.png,0,n_0
data\numerals\n_0\39410.png,0,n_0
data\numerals\n_0\39411.png,0,n_0
data\numerals\n_0\39412.png,0,n_0
data\numerals\n_0\39413.png,0,n_0
data\numerals\n_0\39414.png,0,n_0
data\numerals\n_0\39415.png,0,n_0
data\numerals\n_0\39416.png,0,n_0
data\numerals\n_0\39417.png,0,n_0
data\numerals\n_0\39418.png,0,n_0
data\numerals\n_0\39419.png,0,n_0
data\numerals\n_0\39420.png,0,n_0
data\numerals\n_0\39421.png,0,n_0
data\numerals\n_0\39422.png,0,n_0
data\numerals\n_0\39423.png,0,n_0
data\numerals\n_0\39424.png,0,n_0
data\numerals\n_0\39425.png,0,n_0
data\numerals\n_0\39426.png,0,n_0
data\numerals\n_0\39427.png,0,n_0
data\numerals\n_0\39428.png,0,n_0
data\numerals\n_0\39429.png,0,n_0
data\numerals\n_0\39430.png,0,n_0
data\numerals\n_0\39431.png,0,n_0
data\numerals\n_0\39432.png,0,n_0
data\numerals\n_0\39433.png,0,n_0
data\numerals\n_0\39434.png,0,n_0
data\numerals\n_0\39435.png,0,n_0
data\numerals\n_0\39436.png,0,n_0
data\numerals\n_0\39437.png,0,n_0
data\numerals\n_0\39438.png,0,n_0
data\numerals\n_0\39439.png,0,n_0
data\numerals\n_0\39440.png,0,n_0
data\numerals\n_0\39441.png,0,n_0
data\numerals\n_0\39442.png,0,n_0
data\numerals\n_0\39443.png,0,n_0
data\numerals\n_0\39444.png,0,n_0
data\numerals\n_0\39445.png,0,n_0
data\numerals\n_0\39446.png,0,n_0
data\numerals\n_0\39447.png,0,n_0
data\numerals\n_0\39448.png,0,n_0
data\numerals\n_0\39449.png,0,n_0
data\numerals\n_0\39450.png,0,n_0
data\numerals\n_0\39451.png,0,n_0
data\numerals\n_0\39452.png,0,n_0
data\numerals\n_0\39453.png,0,n_0
data\numerals\n_0\39454.png,0,n_0
data\numerals\n_0\39455.png,0,n_0
data\numerals\n_0\39456.png,0,n_0
data\numerals\n_0\39457.png,0,n_0
data\numerals\n_0\39458.png,0,n_0
data\numerals\n_0\39459.png,0,n_0
data\numerals\n_0\39460.png,0,n_0
data\numerals\n_0\39461.png,0,n_0
data\numerals\n_0\39462.png,0,n_0
data\numerals\n_0\39463.png,0,n_0
data\numerals\n_0\39464.png,0,n_0
data\numerals\n_0\39465.png,0,n_0
data\numerals\n_0\39466.png,0,n_0
data\numerals\n_0\39467.png,0,n_0
data\numerals\n_0\39468.png,0,n_0
data\numerals\n_0\39469.png,0,n_0
data\numerals\n_0\39470.png,0,n_0
data\numerals\n_0\39471.png,0,n_0
data\numerals\n_0\39472.png,0,n_0
data\numerals\n_0\39473.png,0,n_0
data\numerals\n_0\39474.png,0,n_0
data\numerals\n_0\39475.png,0,n_0
data\numerals\n_0\39476.png,0,n_0
data\numerals\n_0\39477.png,0,n_0
data\numerals\n_0\39478.png,0,n_0
data\numerals\n_0\39479.png,0,n_0
data\numerals\n_0\39480.png,0,n_0
data\numerals\n_0\39481.png,0,n_0
data\numerals\n_0\39482.png,0,n_0
data\numerals\n_0\39483.png,0,n_0
data\numerals\n_0\39484.png,0,n_0
data\numerals\n_0\39485.png,0,n_0
data\numerals\n_0\39486.png,0,n_0
data\numerals\n_0\39488.png,0,n_0
data\numerals\n_0\39489.png,0,n_0
data\numerals\n_0\39490.png,0,n_0
data\numerals\n_0\39491.png,0,n_0
data\numerals\n_0\39492.png,0,n_0
data\numerals\n_0\39493.png,0,n_0
data\numerals\n_0\39494.png,0,n_0
data\numerals\n_0\39495.png,0,n_0
data\numerals\n_0\39496.png,0,n_0
data\numerals\n_0\39497.png,0,n_0
data\numerals\n_0\39498.png,0,n_0
data\numerals\n_0\39499.png,0,n_0
data\numerals\n_0\39500.png,0,n_0
data\numerals\n_0\39501.png,0,n_0
data\numerals\n_0\39502.png,0,n_0
data\numerals\n_0\39503.png,0,n_0
data\numerals\n_0\39504.png,0,n_0
data\numerals\n_0\39505.png,0,n_0
data\numerals\n_0\39506.png,0,n_0
data\numerals\n_0\39507.png,0,n_0
data\numerals\n_0\39508.png,0,n_0
data\numerals\n_0\39509.png,0,n_0
data\numerals\n_0\39510.png,0,n_0
data\numerals\n_0\39511.png,0,n_0
data\numerals\n_0\39512.png,0,n_0
data\numerals\n_0\39513.png,0,n_0
data\numerals\n_0\39514.png,0,n_0
data\numerals\n_0\39515.png,0,n_0
data\numerals\n_0\39516.png,0,n_0
data\numerals\n_0\39517.png,0,n_0
data\numerals\n_0\39518.png,0,n_0
data\numerals\n_0\39519.png,0,n_0
data\numerals\n_0\39520.png,0,n_0
data\numerals\n_0\39521.png,0,n_0
data\numerals\n_0\39522.png,0,n_0
data\numerals\n_0\39523.png,0,n_0
data\numerals\n_0\39524.png,0,n_0
data\numerals\n_0\39525.png,0,n_0
data\numerals\n_0\39526.png,0,n_0
data\numerals\n_0\39527.png,0,n_0
data\numerals\n_0\39528.png,0,n_0
data\numerals\n_0\39530.png,0,n_0
data\numerals\n_0\39531.png,0,n_0
data\numerals\n_0\39532.png,0,n_0
data\numerals\n_0\39533.png,0,n_0
data\numerals\n_0\39534.png,0,n_0
data\numerals\n_0\39535.png,0,n_0
data\numerals\n_0\39536.png,0,n_0
data\numerals\n_0\39537.png,0,n_0
data\numerals\n_0\39538.png,0,n_0
data\numerals\n_0\39539.png,0,n_0
data\numerals\n_0\39540.png,0,n_0
data\numerals\n_0\39541.png,0,n_0
data\numerals\n_0\39542.png,0,n_0
data\numerals\n_0\39543.png,0,n_0
data\numerals\n_0\39544.png,0,n_0
data\numerals\n_0\39545.png,0,n_0
data\numerals\n_0\39546.png,0,n_0
data\numerals\n_0\39547.png,0,n_0
data\numerals\n_0\39548.png,0,n_0
data\numerals\n_0\39549.png,0,n_0
data\numerals\n_0\39550.png,0,n_0
data\numerals\n_0\39551.png,0,n_0
data\numerals\n_0\39552.png,0,n_0
data\numerals\n_0\39553.png,0,n_0
data\numerals\n_0\39554.png,0,n_0
data\numerals\n_0\39555.png,0,n_0
data\numerals\n_0\39556.png,0,n_0
data\numerals\n_0\39557.png,0,n_0
data\numerals\n_0\39558.png,0,n_0
data\numerals\n_0\39559.png,0,n_0
data\numerals\n_0\39560.png,0,n_0
data\numerals\n_0\39561.png,0,n_0
data\numerals\n_0\39562.png,0,n_0
data\numerals\n_0\39563.png,0,n_0
data\numerals\n_0\39564.png,0,n_0
data\numerals\n_0\39565.png,0,n_0
data\numerals\n_0\39566.png,0,n_0
data\numerals\n_0\39567.png,0,n_0
data\numerals\n_0\39568.png,0,n_0
data\numerals\n_0\39569.png,0,n_0
data\numerals\n_0\39570.png,0,n_0
data\numerals\n_0\39571.png,0,n_0
data\numerals\n_0\39572.png,0,n_0
data\numerals\n_0\39573.png,0,n_0
data\numerals\n_0\39574.png,0,n_0
data\numerals\n_0\39575.png,0,n_0
data\numerals\n_0\39576.png,0,n_0
data\numerals\n_0\39577.png,0,n_0
data\numerals\n_0\39578.png,0,n_0
data\numerals\n_0\39579.png,0,n_0
data\numerals\n_0\39580.png,0,n_0
data\numerals\n_0\39581.png,0,n_0
data\numerals\n_0\39582.png,0,n_0
data\numerals\n_0\39583.png,0,n_0
data\numerals\n_0\39584.png,0,n_0
data\numerals\n_0\39585.png,0,n_0
data\numerals\n_0\39586.png,0,n_0
data\numerals\n_0\39587.png,0,n_0
data\numerals\n_0\39588.png,0,n_0
data\numerals\n_0\39589.png,0,n_0
data\numerals\n_0\39590.png,0,n_0
data\numerals\n_0\39591.png,0,n_0
data\numerals\n_0\39592.png,0,n_0
data\numerals\n_0\39593.png,0,n_0
data\numerals\n_0\39594.png,0,n_0
data\numerals\n_0\39595.png,0,n_0
data\numerals\n_0\39596.png,0,n_0
data\numerals\n_0\39597.png,0,n_0
data\numerals\n_0\39598.png,0,n_0
data\numerals\n_0\39599.png,0,n_0
data\numerals\n_0\39600.png,0,n_0
data\numerals\n_0\39601.png,0,n_0
data\numerals\n_0\39602.png,0,n_0
data\numerals\n_0\39603.png,0,n_0
data\numerals\n_0\43491.png,0,n_0
data\numerals\n_0\43492.png,0,n_0
data\numerals\n_0\43493.png,0,n_0
data\numerals\n_0\43494.png,0,n_0
data\numerals\n_0\43495.png,0,n_0
data\numerals\n_0\43496.png,0,n_0
data\numerals\n_0\43497.png,0,n_0
data\numerals\n_0\43498.png,0,n_0
data\numerals\n_0\43499.png,0,n_0
data\numerals\n_0\43500.png,0,n_0
data\numerals\n_0\43501.png,0,n_0
data\numerals\n_0\43502.png,0,n_0
data\numerals\n_0\43503.png,0,n_0
data\numerals\n_0\43504.png,0,n_0
data\numerals\n_0\43505.png,0,n_0
data\numerals\n_0\43506.png,0,n_0
data\numerals\n_0\43507.png,0,n_0
data\numerals\n_0\43508.png,0,n_0
data\numerals\n_0\43509.png,0,n_0
data\numerals\n_0\43510.png,0,n_0
data\numerals\n_0\43511.png,0,n_0
data\numerals\n_0\43512.png,0,n_0
data\numerals\n_0\43513.png,0,n_0
data\numerals\n_0\43514.png,0,n_0
data\numerals\n_0\43515.png,0,n_0
data\numerals\n_0\43516.png,0,n_0
data\numerals\n_0\43517.png,0,n_0
data\numerals\n_0\43518.png,0,n_0
data\numerals\n_0\43519.png,0,n_0
data\numerals\n_0\43520.png,0,n_0
data\numerals\n_0\43521.png,0,n_0
data\numerals\n_0\43522.png,0,n_0
data\numerals\n_0\43523.png,0,n_0
data\numerals\n_0\43524.png,0,n_0
data\numerals\n_0\43525.png,0,n_0
data\numerals\n_0\43526.png,0,n_0
data\numerals\n_0\43527.png,0,n_0
data\numerals\n_0\43528.png,0,n_0
data\numerals\n_0\43529.png,0,n_0
data\numerals\n_0\44561.png,0,n_0
data\numerals\n_0\44562.png,0,n_0
data\numerals\n_0\44563.png,0,n_0
data\numerals\n_0\44564.png,0,n_0
data\numerals\n_0\44565.png,0,n_0
data\numerals\n_0\44566.png,0,n_0
data\numerals\n_0\44567.png,0,n_0
data\numerals\n_0\4558.png,0,n_0
data\numerals\n_0\4559.png,0,n_0
data\numerals\n_0\4560.png,0,n_0
data\numerals\n_0\4561.png,0,n_0
data\numerals\n_0\4562.png,0,n_0
data\numerals\n_0\4563.png,0,n_0
data\numerals\n_0\4564.png,0,n_0
data\numerals\n_0\4565.png,0,n_0
data\numerals\n_0\4566.png,0,n_0
data\numerals\n_0\4567.png,0,n_0
data\numerals\n_0\4568.png,0,n_0
data\numerals\n_0\4569.png,0,n_0
data\numerals\n_0\4570.png,0,n_0
data\numerals\n_0\4571.png,0,n_0
data\numerals\n_0\4572.png,0,n_0
data\numerals\n_0\4573.png,0,n_0
data\numerals\n_0\4574.png,0,n_0
data\numerals\n_0\4575.png,0,n_0
data\numerals\n_0\4576.png,0,n_0
data\numerals\n_0\4577.png,0,n_0
data\numerals\n_0\4578.png,0,n_0
data\numerals\n_0\4579.png,0,n_0
data\numerals\n_0\4580.png,0,n_0
data\numerals\n_0\4581.png,0,n_0
data\numerals\n_0\4582.png,0,n_0
data\numerals\n_0\4583.png,0,n_0
data\numerals\n_0\4584.png,0,n_0
data\numerals\n_0\4585.png,0,n_0
data\numerals\n_0\4586.png,0,n_0
data\numerals\n_0\4587.png,0,n_0
data\numerals\n_0\4588.png,0,n_0
data\numerals\n_0\4589.png,0,n_0
data\numerals\n_0\4590.png,0,n_0
data\numerals\n_0\4591.png,0,n_0
data\numerals\n_0\4592.png,0,n_0
data\numerals\n_0\4593.png,0,n_0
data\numerals\n_0\4594.png,0,n_0
data\numerals\n_0\4595.png,0,n_0
data\numerals\n_0\4596.png,0,n_0
data\numerals\n_0\4597.png,0,n_0
data\numerals\n_0\4598.png,0,n_0
data\numerals\n_0\4599.png,0,n_0
data\numerals\n_0\4600.png,0,n_0
data\numerals\n_0\4601.png,0,n_0
data\numerals\n_0\4602.png,0,n_0
data\numerals\n_0\4603.png,0,n_0
data\numerals\n_0\4604.png,0,n_0
data\numerals\n_0\4605.png,0,n_0
data\numerals\n_0\4606.png,0,n_0
data\numerals\n_0\4607.png,0,n_0
data\numerals\n_0\4608.png,0,n_0
data\numerals\n_0\4609.png,0,n_0
data\numerals\n_0\4610.png,0,n_0
data\numerals\n_0\4611.png,0,n_0
data\numerals\n_0\4612.png,0,n_0
data\numerals\n_0\4613.png,0,n_0
data\numerals\n_0\4614.png,0,n_0
data\numerals\n_0\4615.png,0,n_0
data\numerals\n_0\4616.png,0,n_0
data\numerals\n_0\4617.png,0,n_0
data\numerals\n_0\4618.png,0,n_0
data\numerals\n_0\4619.png,0,n_0
data\numerals\n_0\4620.png,0,n_0
data\numerals\n_0\4621.png,0,n_0
data\numerals\n_0\4622.png,0,n_0
data\numerals\n_0\4623.png,0,n_0
data\numerals\n_0\4624.png,0,n_0
data\numerals\n_0\4625.png,0,n_0
data\numerals\n_0\4626.png,0,n_0
data\numerals\n_0\4627.png,0,n_0
data\numerals\n_0\4628.png,0,n_0
data\numerals\n_0\4629.png,0,n_0
data\numerals\n_0\4630.png,0,n_0
data\numerals\n_0\4631.png,0,n_0
data\numerals\n_0\4632.png,0,n_0
data\numerals\n_0\4633.png,0,n_0
data\numerals\n_0\4634.png,0,n_0
data\numerals\n_0\4635.png,0,n_0
data\numerals\n_0\4636.png,0,n_0
data\numerals\n_0\4637.png,0,n_0
data\numerals\n_0\4638.png,0,n_0
data\numerals\n_0\4639.png,0,n_0
data\numerals\n_0\4640.png,0,n_0
data\numerals\n_0\4641.png,0,n_0
data\numerals\n_0\4642.png,0,n_0
data\numerals\n_0\4643.png,0,n_0
data\numerals\n_0\4644.png,0,n_0
data\numerals\n_0\4645.png,0,n_0
data\numerals\n_0\4646.png,0,n_0
data\numerals\n_0\4647.png,0,n_0
data\numerals\n_0\4648.png,0,n_0
data\numerals\n_0\4649.png,0,n_0
data\numerals\n_0\4650.png,0,n_0
data\numerals\n_0\4651.png,0,n_0
data\numerals\n_0\4652.png,0,n_0
data\numerals\n_0\4653.png,0,n_0
data\numerals\n_0\4654.png,0,n_0
data\numerals\n_0\4655.png,0,n_0
data\numerals\n_0\4656.png,0,n_0
data\numerals\n_0\4657.png,0,n_0
data\numerals\n_0\4658.png,0,n_0
data\numerals\n_0\4659.png,0,n_0
data\numerals\n_0\4660.png,0,n_0
data\numerals\n_0\4661.png,0,n_0
data\numerals\n_0\4662.png,0,n_0
data\numerals\n_0\4663.png,0,n_0
data\numerals\n_0\4664.png,0,n_0
data\numerals\n_0\4665.png,0,n_0
data\numerals\n_0\4666.png,0,n_0
data\numerals\n_0\4667.png,0,n_0
data\numerals\n_0\4668.png,0,n_0
data\numerals\n_0\4669.png,0,n_0
data\numerals\n_0\4670.png,0,n_0
data\numerals\n_0\4671.png,0,n_0
data\numerals\n_0\4672.png,0,n_0
data\numerals\n_0\4673.png,0,n_0
data\numerals\n_0\4674.png,0,n_0
data\numerals\n_0\4675.png,0,n_0
data\numerals\n_0\4676.png,0,n_0
data\numerals\n_0\4677.png,0,n_0
data\numerals\n_0\4678.png,0,n_0
data\numerals\n_0\4679.png,0,n_0
data\numerals\n_0\4680.png,0,n_0
data\numerals\n_0\4681.png,0,n_0
data\numerals\n_0\4682.png,0,n_0
